source_id,entity_name,category,city,address,latitude,longitude,primary_contact,secondary_contact,opening_hours,image_url,data_source
ChIJmaUhPDI_sz4RSdEFP6mLZ0U,Ivory Salon by Anum Zubair (Nazimabad Branch),Female Salon,Karachi,"House # 4-F, 14/1, near Imtiaz, behind Marhaba Banquet, Nazimabad No. 4 Block 4 Nazimabad, Karachi, 07470, Pakistan",24.9194406,67.0331985,923352345055,,Monday: 11:30 AM – 9:00 PM | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 11:30 AM – 9:00 PM | Thursday: 11:30 AM – 9:00 PM | Friday: 11:30 AM – 9:00 PM | Saturday: 11:30 AM – 9:00 PM | Sunday: 11:30 AM – 9:00 PM,,Google Maps
ChIJ4f3dUi4_sz4RMshxUNMr10U,Flourish Salon By Aqsa Danish,Female Salon,Karachi,"SHOWROOM NO-5, PLOT NO, SAIMA PARRI VIEW, 100, Block H North Nazimabad Town, Karachi, 74600, Pakistan",24.9379973,67.0534443,922136644878,,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 9:00 PM,,Google Maps
ChIJLXN2wAE9sz4RbZ-fGvTSq5E,SOHO Salon,Female Salon,Karachi,"50C Lane 2, D.H.A. Phase 8 Zulfiqar & Al Murtaza Commercial Area Phase 8 Defence Housing Authority, Karachi, 75500, Pakistan",24.7898811,67.0751794,923001697646,,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: 11:00 AM – 8:00 PM | Sunday: 11:00 AM – 8:00 PM,,Google Maps
ChIJNY3AAPE9sz4Rd002R0W0kQY,The Trio Salon- Clifton Branch,Female Salon,Karachi,"Showroom 11, Com3 Tower, 3 Bilawal Chowrangi, Block 6 Clifton, Karachi, 75600, Pakistan",24.8165139,67.0204854,923007447333,,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 12:00 – 9:00 PM | Saturday: 12:00 – 9:00 PM | Sunday: 12:00 – 9:00 PM,,Google Maps
ChIJ6fv0_fI9sz4Rcr_GvSw-dZ8,Real Flowers PK,Flower Shops,Karachi,"Office M-1, Mezzanine Floor Plot 11, Fatima Center، Gizri Village Upper Gizri Clifton, Karachi, 75600, Pakistan",24.8198375,67.046936,923000177325,,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: Closed,,Google Maps
ChIJ-TzpTPY8sz4ROelvknIGpEc,"Zerritta Flowers, Flowers and Gifts Shop - Shahbaz Branch",Flower Shops,Karachi,"R356+7H, 9/C Khayaban-e-Shahbaz, D.H.A Phase 6 Shahbaz Commercial Area Phase 6 Defence Housing Authority, Karachi, 75500, Pakistan",24.808151,67.0614992,922135345877,,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,,Google Maps
ChIJxYQpWbVLsz4RR9Iwc9cXzSw,Flower Wala,Flower Shops,Karachi,"Shop No# B-21, Main Tariq Rd, opposite Bahria Town Tower, Block 2 P.E.C.H.S., Karachi, 75210, Pakistan",24.8656019,67.0559147,923122733384,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,Google Maps
ChIJOw_lJGo5sz4RnEvs4_sXIp0,Rukhsar Flowers,Flower Shops,Karachi,"Shop 9, Sultan Heights, Block 11 Rashid Minhas Rd, Block 11 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.9131107,67.1036357,923122297867,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,Google Maps
ChIJu5sSBck9sz4RpxjW2rMp8A0,Flowerworks,Flower Shops,Karachi,"Flowerworks, Khayaban-e-Mujahid, DHA Phase 5 Stadium Commercial Area Defence V Defence Housing Authority, Karachi, 75500, Pakistan",24.8133338,67.0515992,922137121252,,"Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 1:00 PM, 2:00 – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM",,Google Maps
ChIJZRTPS509sz4RN6WGGfI0BP8,Rosetta Flora Flowers and Gifts Shop,Flower Shops,Karachi,"Shop # 3, Plot 2 Badar Commercial Street 1, behind Bank Islami, DHA Phase 5 Badar Commercial Area Defence V Defence Housing Authority, Karachi, 75500, Pakistan",24.7990125,67.0477547,923373214892,,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: 10:00 AM – 12:00 AM,,Google Maps
ChIJo-NBPsQ9sz4RgVp6Vbr1wh8,Childys Daycare & playgroup,Child day care,Karachi,"House No. 8 N, Shahra-e-Faisal, near Karachi Foods, adjacent to Main, P.E.C.H.S Block 2 Block 6 P.E.C.H.S., Karachi, 75400, Pakistan",24.857083199999998,67.0635501,923338243634,,,,
ChIJydOobIc_sz4RpKIY6lq8D64,Dr. Sofia's Daycare and Learning Center Nazimabad,Child day care,Karachi,"4-E, Nazimabad No. 4 Block 4 Nazimabad, Karachi, 74600, Pakistan",24.9142032,67.0325611,923326214656,,,,
ChIJIdM-p8M_sz4RXnDAzV02fq4,Little Feet - ECD and Child Care Centre,Child day care,Karachi,"plot number, Little Feet - ECD and Child Care Centre, 170 Abraham St, Garden East Karachi, 74550, Pakistan",24.883193799999997,67.0308196,923322365125,,,,
ChIJ__gucvM9sz4RNPoqbYSSkEA,Little ones daycare and Montessori,Child day care,Karachi,"J/77, P.E.C.H.S Block 2 Block 6 P.E.C.H.S., Karachi, 00000, Pakistan",24.8544959,67.0654424,923081275553,,,,
ChIJz8w9Gfw_sz4RbhTF_R7MU1I,Juniors' Zone Daycare And Montessori,Child day care,Karachi,"B-32, Block 5 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.9190705,67.0909992,922134973439,,,,
ChIJrQzhfcE_sz4Rl0h7YMeRAMU,Dr. Sofia’s Daycare and Learning Center - P.E.C.H.S,Child day care,Karachi,"R-87, Block 2 Allama Iqbal Rd, Block 2 P.E.C.H.S., Karachi, 75100, Pakistan",24.873652099999997,67.05560419999999,923350125794,,,,
ChIJPQIPyjY_sz4RdqokYmqsbRU,Dr. Sofia's Daycare and Learning Center Gulshan,Child day care,Karachi,"B-153, near Wasim Bagh, Block 13D-2 Block 13 D 2 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.9088797,67.0756684,923351323288,,,,
ChIJHb6xclE5sz4RoXRpsqObLLs,Nurture Day Care & Academy,Child day care,Karachi,"C1, Model Colony Block A Kazimabad, Karachi, 75100, Pakistan",24.909387499999998,67.1847762,923333980807,,,,
ChIJe_Q9PqjOBgYRmKqXuM8pQVc,TDF's Children's Daycare,Child day care,Karachi,"4th Floor, Dawood Centre, M. T. Khan Road، Civil Lines Karachi, Pakistan",24.846089799999998,67.0229864,923260874957,,,,
ChIJrx5pRG45sz4RR_VerYUBh6Y,THe TOddler's CLub HOuse,Child day care,Karachi,"C 37, Block 14 Gulistan-e-Johar, Karachi, 75290, Pakistan",24.919816800000003,67.1303424,923368213296,,,,
ChIJ-7i-X2Y_sz4RAYzNl9Sei7s,Busy Bees Schooling System & Day care Center,Child day care,Karachi,"B-49, Federal B Area Block 13 Gulberg Town, Karachi, 75950, Pakistan",24.934464799999997,67.0685479,923342035184,,,,
ChIJ9WMGUABBsz4RHFh98_XlWNg,Zuomaa Daycare Center,Child day care,Karachi,"X343+JPP, Block I Sector 14 A North Nazimabad Town, Karachi, Pakistan",24.9565892,67.0543141,923316422201,,,,
ChIJ40ZYenc_sz4Rx3PlzuSWgvs,Caring Kids - Montessori Preparation & Day Care,Child day care,Karachi,"Federal B Area Naseerabad Block 14 Gulberg Town, Karachi, 75950, Pakistan",24.9336627,67.0736922,923151018913,,,,
ChIJX-oOzc8_sz4RHQFFmTVz_bo,LCG-Daycare and Preschool,Child day care,Karachi,"Anarkali Arcade, Block 14 Gulshan-e-Iqbal, Karachi, 75250, Pakistan",24.896003699999998,67.0747507,923343023723,,,,
ChIJycBcZIM_sz4RSJ4eju_5vHY,Buggles Daycare & Early Learning Center,Child day care,Karachi,"M.R Kyani Rd, Civil Lines, Karachi, Pakistan",24.8507644,67.019558,923008287771,,,,
ChIJDcNTLno_sz4RECSJzaWZKgw,Dr Sofia’s Daycare and Learning Center North,Child day care,Karachi,"B-43, Block N North Nazimabad Town, Karachi, 74700, Pakistan",24.9486088,67.0560888,923362366244,,,,
ChIJHeW848Q9sz4RqM_zNer-1qk,Karachi Preschool,Child day care,Karachi,"D-83, Block 4 Clifton, Karachi, 75500, Pakistan",24.8073308,67.0340121,923332770400,,,,
ChIJVVVVxSI5sz4RS_B8REvyqHU,Dr Sofia's Daycare And Learning Center Jamal Johar,Child day care,Karachi,"B-44, near Continental Bakery, Block 15 Gulistan-e-Johar, Karachi, Pakistan",24.923673899999997,67.119526,923340661234,,,,
ChIJcT9gLfk_sz4Rya2s3LU0JiE,AMI Daycare and Learning Center,Child day care,Karachi,"off Shahra-e-Faisal, near Hill Park, Block-6 Block 6 P.E.C.H.S., Karachi, 75100, Pakistan",24.864730299999998,67.07394239999999,923330328058,,,,
ChIJt9jDdwA_sz4RMV3JyU_WFDs,Happy Day Care,Child day care,Karachi,"Shaheed-e-Millat Rd, Modern Society Karachi, 74800, Pakistan",24.882277799999997,67.0584722,923334470071,,,,
ChIJBxDmPgg9sz4RWAKWAvLL094,NABILA Clifton Karachi,Female Salon,Karachi,"Plot No: D, 143, Block 4 Clifton, Karachi, 75600, Pakistan",24.804487599999998,67.0309225,9221111622452,,,,
ChIJhzKSovo8sz4RKR_Vmhwfj9c,Cheri's Beauty salon,Female Salon,Karachi,"Shop 1-2، Big, Plot 22 Lane 7, behind pizza max, 6 ڈی ایچ ای فیز Nishat Commercial Area Phase 6 ڈیفنس ہاؤسنگ اتھارٹی، کراچی, 75500, Pakistan",24.7997888,67.0580518,922135854368,,,,
ChIJx5tiL1o8sz4RN8QSvgMs3DQ,Joie Salon & Spa,Female Salon,Karachi,"Shop no. 1, Plot 39C, 6 Street 13, Phase Bukhari Commercial Area Phase 6 Defence Housing Authority, Karachi, 75500, Pakistan",24.790861399999997,67.0653806,923002033143,,,,
ChIJ0_8d2EQ-sz4Re1RA0jFQews,Huma's Signature Salon,Female Salon,Karachi,"G-2 Ground Floor, 330 Sara Apartment,Garden East Britto Road, Soldier Bazaar Garden East, Karachi, Pakistan",24.8788266,67.0341261,923003462249,,,,
ChIJ3dyJRJM5sz4RwZ5jL-odv_Q,Mayah Mughal Salon,Female Salon,Karachi,"Shop LG-14, Lower Ground Floor, RJ Mall Karachi, Johar Mor Bridge, Gulistan-e-Johar, Karachi, 75290, Pakistan",24.902676399999997,67.11445119999999,923002173363,,,,
ChIJbwPEqqw5sz4RsqjRENyQA_M,Lavish Women Salon Johar Branch,Female Salon,Karachi,"Bungalow No A, 5, near Kamran Chowrangi, Block 4 Gulistan-e-Johar, Karachi, 75030, Pakistan",24.9312461,67.1391375,923364440129,,,,
ChIJ-2Ip0OI_sz4Rtl9ZPuoiK54,ivory Salon by Anum Zubair (Gulshan Branch),Female Salon,Karachi,"Bungalow # C-5, Allama Shabir, Allama Shabbir Ahmed Usmani Rd, near Practical schooling system Between Rab Medical & Total Petrol Pump, Block 13D Block 13 D Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.9193219,67.0853721,923452345055,,,,
ChIJNUUmd94_sz4RHczxw3zWcys,Lavish Women Salon North Nazimabad Branch,Female Salon,Karachi,"B-322, opposite K^7 (€rachi Medical Dental College, Batha Town, Karachi, 75050, Pakistan",24.939610599999998,67.05873679999999,923213420429,,,,
ChIJF37h0pM-sz4RjshdFHVf4OI,Zoellas beauty Salon,Female Salon,Karachi,"867-C Tariq Rd, near Tariq Center, Block 2 P.E.C.H.S., Karachi, Pakistan",24.872083099999998,67.06101079999999,923111802834,,,,
ChIJU5aFuI8-sz4RO2BOBlic9iI,Kashee's Beauty Parlour,Female Salon,Karachi,"Najeeb Corner, Block 2 P.E.C.H.S., Karachi, 75400, Pakistan",24.867428099999998,67.0574319,923041110991,,,,
ChIJ4yeLuJA9sz4RK3Qmx1mbT5E,TONI&GUY Flagship (Clifton),Female Salon,Karachi,"C, 14, Block 2 Clifton, Karachi, 75600, Pakistan",24.8152688,67.01600979999999,922135863156,,,,
ChIJK3EqMbU9sz4Rge9rRi2hQQI,Zari's Beauty Parlour,Female Salon,Karachi,"Shop no, 27 Old Korangi Rd, Karachi Cantonment Navy Heights Karachi Cantonment, Karachi, 75500, Pakistan",24.8495846,67.05116149999999,923012498054,,,,
ChIJxbd1bik9sz4RW511ca_QmeQ,Lavish Women Salon Dha Branch,Female Salon,Karachi,"Shop No, Building 21C, Rahat Lane 3, 1 Khayaban-e-Rahat, D.H.A Phase 6 Rahat Commercial Area Phase 6 Defence Housing Authority, Karachi, 75500, Pakistan",24.8092915,67.0693872,923213420429,,,,
ChIJh91VBRg_sz4RV2yVTg6lt4Q,Zehra Abbas PECHS,Female Salon,Karachi,"Z173, Block 2 P.E.C.H.S., Karachi, Pakistan",24.868841099999997,67.0589013,923213314177,,,,
ChIJy5uzbEQ-sz4RMJ-zR5s1VFI,Meryam Asghar Hair Artistry,Female Salon,Karachi,"Khalid Corner, Pedro D'Souza Rd, opposite Ghafooria masjid, Garden East Karachi, 74500, Pakistan",24.8786655,67.0299964,923332285541,,,,
ChIJAQBRn7g9sz4RhMinooYLXJ0,Aliya Tipu Signature Salon,Female Salon,Karachi,"D-80, Block 4 Clifton, Karachi, 75500, Pakistan",24.807822899999998,67.03431929999999,923225536672,,,,
ChIJM84Qz9E_sz4RQw69tnxC2tw,Nisha Beauty Salon,Female Salon,Karachi,"Qurtaba Market, Bahadurabad Bahadur Yar Jang CHS, Karachi, Pakistan",24.880847100000004,67.06701439999999,923020776776,,,,
ChIJVdcKB30_sz4ReZzq9v1SD90,NABILA KDA Karachi,Female Salon,Karachi,"101/B Tipu Sultan Rd, Mohammad Ali Society MACHS, Karachi, 75270, Pakistan",24.8791197,67.0873591,923032222888,,,,
ChIJQYwE8GU5sz4RKEpsFtHz-Js,Club Monaco Premium Men's Salon & Spa (Gulshan Branch),Female Salon,Karachi,"House R/58, Gulshan-e-Iqbal Block 6, KDA Scheme 24, Block 6 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.925176099999998,67.1010805,923363473885,,,,
ChIJl-dNtMw4sz4Rc-Rw872nK1o,Trends By Rukhsar Virani,Female Salon,Karachi,"FL-17 TH 17, KDA market, Block 3 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.927892699999997,67.0950539,923364119987,,,,
ChIJpSq7pQ4_sz4RQLP8c12JimQ,Atelier by Peng - Gulshan KDA Market,Female Salon,Karachi,"A-202, KDA Market, Block 3 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.9275453,67.0924855,923015743996,,,,
ChIJmaUhPDI_sz4RSdEFP6mLZ0U,Ivory Salon by Anum Zubair (Nazimabad Branch),Female Salon,Karachi,"House # 4-F, 14/1, near Imtiaz, behind Marhaba Banquet, Nazimabad No. 4 Block 4 Nazimabad, Karachi, 07470, Pakistan",24.919440599999998,67.0331985,923352345055,,,,
ChIJ4f3dUi4_sz4RMshxUNMr10U,Flourish Salon By Aqsa Danish,Female Salon,Karachi,"SHOWROOM NO-5, PLOT NO, SAIMA PARRI VIEW, 100, Block H North Nazimabad Town, Karachi, 74600, Pakistan",24.9379973,67.0534443,922136644878,,,,
ChIJLXN2wAE9sz4RbZ-fGvTSq5E,SOHO Salon,Female Salon,Karachi,"50C Lane 2, D.H.A. Phase 8 Zulfiqar & Al Murtaza Commercial Area Phase 8 Defence Housing Authority, Karachi, 75500, Pakistan",24.7898811,67.0751794,923001697646,,,,
ChIJNY3AAPE9sz4Rd002R0W0kQY,The Trio Salon- Clifton Branch,Female Salon,Karachi,"Showroom 11, Com3 Tower, 3 Bilawal Chowrangi, Block 6 Clifton, Karachi, 75600, Pakistan",24.8165139,67.0204854,923007447333,,,,
ChIJy1s-kK4_sz4RXC3rLipqowQ,Najla's Beauty Salon & Spa - Tariq Road Branch,Female Salon,Karachi,"Shop 3, Dilkusha and Gohar Residency, Plot 6 Tariq Rd, Delhi Society Block 3 P.E.C.H.S., Karachi, 75100, Pakistan",24.8787345,67.0643958,923372429641,,,,
ChIJ-TzpTPY8sz4ROelvknIGpEc,"Zerritta Flowers, Flowers and Gifts Shop - Shahbaz Branch",Flower Shops,Karachi,"R356+7H, 9/C Khayaban-e-Shahbaz, D.H.A Phase 6 Shahbaz Commercial Area Phase 6 Defence Housing Authority, Karachi, 75500, Pakistan",24.808151,67.0614992,922135345877,,,,
ChIJ6fv0_fI9sz4Rcr_GvSw-dZ8,Real Flowers PK,Flower Shops,Karachi,"Office M-1, Mezzanine Floor Plot 11, Fatima Center، Gizri Village Upper Gizri Clifton, Karachi, 75600, Pakistan",24.8198375,67.046936,923000177325,,,,
ChIJxYQpWbVLsz4RR9Iwc9cXzSw,Flower Wala,Flower Shops,Karachi,"Shop No# B-21, Main Tariq Rd, opposite Bahria Town Tower, Block 2 P.E.C.H.S., Karachi, 75210, Pakistan",24.865601899999998,67.0559147,923122733384,,,,
ChIJOw_lJGo5sz4RnEvs4_sXIp0,Rukhsar Flowers,Flower Shops,Karachi,"Shop 9, Sultan Heights, Block 11 Rashid Minhas Rd, Block 11 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.913110699999997,67.1036357,923122297867,,,,
ChIJu5sSBck9sz4RpxjW2rMp8A0,Flowerworks,Flower Shops,Karachi,"Flowerworks, Khayaban-e-Mujahid, DHA Phase 5 Stadium Commercial Area Defence V Defence Housing Authority, Karachi, 75500, Pakistan",24.8133338,67.0515992,922137121252,,,,
ChIJZRTPS509sz4RN6WGGfI0BP8,Rosetta Flora Flowers and Gifts Shop,Flower Shops,Karachi,"Shop # 3, Plot 2 Badar Commercial Street 1, behind Bank Islami, DHA Phase 5 Badar Commercial Area Defence V Defence Housing Authority, Karachi, 75500, Pakistan",24.7990125,67.0477547,923373214892,,,,
ChIJbb1YW5g_sz4R5tSCxb0MoRo,Phool Wala,Flower Shops,Karachi,"flower market, Main Martin Rd, Jamshed Quarters Martin Quarters East, Karachi, 59201, Pakistan",24.8917735,67.0441549,923333687150,,,,
ChIJUcsLuO48sz4Rv_d3wlhdplk,Simply Flowers,Flower Shops,Karachi,"Shop no 6. 34-C Bukhari, 1st Commercial Lane, D.H.A Phase 6 Bukhari Commercial Area Phase 6 Defence Housing Authority, Karachi, 75500, Pakistan",24.794273099999998,67.0627379,922135241169,,,,
ChIJNxybTPM_sz4RPW6A54UJVro,The Carts Flower Shop by Eijaz,Flower Shops,Karachi,"B, 205 Tipu Sultan Rd, Mohammad Ali Society Block B Adamjee Nagar Society, Karachi, 75350, Pakistan",24.8781407,67.0863564,923474433870,,,,
ChIJGVI_ZkA8sz4RKxKJ1Iqcol8,Defence Flower Shop,Flower Shops,Karachi,"R3J9+W53, South Park Avenue, D.H.A Phase II Extension Phase 2 Commercial Area Defence Housing Authority, Karachi, 75500, Pakistan",24.8322716,67.0679098,923333939774,,,,
ChIJV0n90fI9sz4R-ofXaJSQGl8,The Daisy Flora / Best Flowers Shop in Karachi,Flower Shops,Karachi,"28c 15th St, opp. imtiaz Mega zamzama, DHA Phase 5 Defence V Karachi, 75500, Pakistan",24.816021799999998,67.0404952,923462187131,,,,
ChIJjyvzlc89sz4R6OFm-Fxq2ig,House of Flowers,Flower Shops,Karachi,"41 C Lane 9, Bukhari Commercial Area Phase 6 Defence Housing Authority, Karachi, 75500, Pakistan",24.792175,67.0665905,923071110255,,,,
ChIJN0as6a09sz4RwWhp31JMszM,Flower Palace,Flower Shops,Karachi,"Plot no 17C, shop no 4, zamzama commercial, Ln. 4, DHA Phase 5 Zamzama Commercial Area Defence V Karachi, 75600, Pakistan",24.816717399999998,67.04151170000002,922135861999,,,,
ChIJnbIFslU-sz4R9sZ-lMcFWA8,Deccan Fancy Flower,Flower Shops,Karachi,"teen hatti flower market, Shop 7 Nishtar Rd, Liaquatabad Town, Karachi, 74800, Pakistan",24.89222,67.04330039999999,923242206021,,,,
ChIJ06M_PQA_sz4Rw_v36Ag4r4k,Flora Fusion – Flower Shop Karachi | Send Gifts & Bouquets Delivery,Flower Shops,Karachi,"MACHS, Shop # 2, Plot # 45/A/2, Town, Commercial Area, Saeed Hai Road, Mohammad Ali Society Gulshan-e-Iqbal, Karachi, 75350, Pakistan",24.8748808,67.0886596,923212436282,,,,
ChIJLc-6cBI9sz4RRSX3J2bERsw,TheGiftShop.pk - Flowers & Wrapping,Flower Shops,Karachi,"Bukhari Commercial, Lane Number 14, D.H.A Phase 6 Bukhari Commercial Area Phase 6 Defence Housing Authority, Karachi, 75500, Pakistan",24.7942058,67.0666009,923292328777,,,,
ChIJrSUdP1Q9sz4Rf0lV1awLZxI,Bloomy Florist,Flower Shops,Karachi,"Lane#5 Bukhari, Commercial, D.H.A Phase 6 Bukhari Commercial Area Phase 6 Defence Housing Authority, Karachi, 75500, Pakistan",24.7942217,67.06657620000001,923102328777,,,,
ChIJaX652q09sz4R3Zu9A3iDqLw,Centra Flora,Flower Shops,Karachi,"Zamzama, DHA 5, Karachi, Sindh, DHA Phase 5 Askari Villas 2 Defence V Karachi, 75600, Pakistan",24.815911399999997,67.0412621,922135295001,,,,
ChIJ0UD7Fz49sz4RErlPOvO7V_E,The flower shop,Flower Shops,Karachi,"23 Stadium Lane 2, DHA Phase 5 Stadium Commercial Area Defence V Defence Housing Authority, Karachi, 75500, Pakistan",24.8135418,67.0509094,923339899909,,,,
ChIJz6qz1nw5sz4RE2HhhBawTHs,Ali Flowers,Flower Shops,Karachi,"Shop # 01, Railway Flower Market, opposite Adam jee coaching center, Shamsi Society Rafah e Aam Society Shah Faisal Colony, Shah Faisal Town, 75210, Pakistan",24.883988300000002,67.1747644,923301491489,,,,
ChIJR8V0Yw8_sz4R0QJymmf6YNA,52 Flowers palace,Flower Shops,Karachi,"Sardar, Yasin Malik Rd, Block E North Nazimabad Town, Karachi, 74700, Pakistan",24.936338199999998,67.0412742,923462672996,,,,
ChIJX6df61I5sz4RAILcb5NFcFI,Flower Heaven Decor,Flower Shops,Karachi,"House A, First Floor, 417 St. 1, beside Ma-Ayesha Clinic, Block 1 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.921730399999998,67.085335,923303610625,,,,
ChIJU4Cvs2g_sz4RBOA6t4vwBFc,House of Bouquets,Flower Shops,Karachi,"Suite#302, Block, 10 NIpa Chowrangi, Block 10 North Nazimabad, Karachi, 75300, Pakistan",24.916848299999998,67.0970621,923188101118,,,,
ChIJL_mbvZ8_sz4RHXfNATglsxM,"Taheri Traders Karachi - Burhan Gas Company Authorized Distributor (BGC LPG Fiber Cylinder,Explosion Proof Cylinder)",Gas cylinder Services,Karachi,"Sultan manzil, Gul Mohd street, near buland roll point and lasani tobaco store, Nanak Wara Nanakwada, Karachi, 75200, Pakistan",24.856780600000004,67.00385779999999,923332000252,,,,
ChIJrbp30v49sz4RjLRjjOfNk5U,Shah Gases Karachi,Gas cylinder Services,Karachi,"Shop No. 2, Street No. 56 Hijrat Colony, Ahmed Raza Khan Road Near Mai Kolachi Railway Phatak, Boat Basin, Near Mai Kolachi Bypass, Railway Phata Benazir Park, Karachi, 59201, Pakistan",24.8322815,67.0216796,923333636974,,,,
ChIJsUpKhmM_sz4RLOM7uhIBxfA,Zaman LPG Gas,Gas cylinder Services,Karachi,"Landi Kotal Chowrangi Roundabout, Kausar Niazi Colony, Karachi, Pakistan",24.936598699999998,67.0554556,923122303577,,,,
ChIJHRw_Yx09sz4R66qOI32qfPM,LPG Gas & Cylinder,Gas cylinder Services,Karachi,"R2HW+H3F, Bukhari Rd, Chandio Punjab Colony, Karachi, 75600, Pakistan",24.8289592,67.045197,923333241472,,,,
ChIJD3cC6vU_sz4R637mh9SYvz8,Shafi LPG Gas Service Center,Gas cylinder Services,Karachi,"Shop #240 & 241, Sector 8/A, Vita Road, Gulshan-e-Zahoor, Air Lines Area, FTC Flyover, 8/A Shahra-e-Faisal, near Chhipa Head Office, opposite FTC Building, Abyssinia Lines Postal Code:, Karachi, 75350, Pakistan",24.8598869,67.05067249999999,923212895367,,,,
ChIJs0iOr6g_sz4RTvkwQh-g3pE,Karachi City Gas,Gas cylinder Services,Karachi,"Shop# G-6, KDA OVERSEAS APARTMENTMain, Main University Rd, Block 10 e-Iqbal, Karachi, 75300, Pakistan",24.914207200000003,67.09265119999999,923422627812,,,,
ChIJZzX5nwI7sz4RejeR2mm-79k,MASHALLAH PAK GAS AGENCY,Gas cylinder Services,Karachi,"4, Sector 8 C Korangi Industrial Area, Karachi, Pakistan",24.8508168,67.13677129999999,923151027325,,,,
ChIJQ_liDkDt3zgRnbfj1sFYF_w,Friends LPG Gas Agency and Repairing Center,Gas cylinder Services,Karachi,"Street 69, Phase 1 Pakistan Town, Islamabad, Pakistan",33.5749148,73.17743709999999,923362229195,,,,
ChIJrc8nuy07sz4Rc_XlwQmv9ww,Arif Gas Service Karachi,Gas cylinder Services,Karachi,"Federal B Area, Al Noor Society Block 19 Gulberg Town, Karachi, 75500, Pakistan",24.9480133,67.0758323,923342375548,,,,
ChIJT92hvrpBsz4R6cyqW-r9iWg,Medical Oxygen Gas,Gas cylinder Services,Karachi,"R-816 18th St, Federal B Area Block 18 Gulberg Town, Karachi, 75950, Pakistan",24.948800700000003,67.0727261,923154894490,,,,
ChIJqao6BK4_sz4RfmAMCLIPINk,Mohsin Gas & Oil Shop,Gas cylinder Services,Karachi,"Altaf Ali Barelvi Rd, Firdous Colony Karachi, 74600, Pakistan",24.900950700000003,67.03452180000001,923456070495,,,,
ChIJ-SPzQhs5sz4RrLB75GWpkRo,Royal gases,Gas cylinder Services,Karachi,"G-129 A, near Airport, Moria Khan Goth Shah Faisal Colony, Karachi, Pakistan",24.8854099,67.1668724,923003728675,,,,
ChIJMTi7ZAA9sz4RBAezyAKeom0,Lpg gas filing shop,Gas cylinder Services,Karachi,"R3WF+RFV, Azam Basti Azam Town, Karachi, Pakistan",24.8468672,67.0737011,923458892691,,,,
ChIJc5fySR85sz4Rs8DYoOb1-nA,The Gas Shop (LPG) (Gulistan e Johar Branch),Gas cylinder Services,Karachi,"Shop No. 2, Gulzar-e-Hijri Rizwan Chs Gulzar E Hijri Scheme 33, Karachi, Pakistan",24.9410937,67.1533334,923342222002,,,,
